,,,,,,
设备ID,报文类型,报文说明,报文功能码,原始报文,数据采集时间,数据入库时间
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c626020111480003b9a0,2026-02-01 11:48:01,2026-02-01 11:48:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c626020111470003ba90,2026-02-01 11:47:01,2026-02-01 11:47:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c6260201114600037ac1,2026-02-01 11:46:01,2026-02-01 11:46:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203c52602011145231b6237,,2026-02-01 11:45:24
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d0203c5260201114521f1f1109033085350f0f026020111452219000000272b0000000000392300000130371b000000302b000004300020190000001f1900000026190000301a190000003812121403a27b,2026-02-01 11:45:00,2026-02-01 11:45:24
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c5260201114500036f71,2026-02-01 11:45:01,2026-02-01 11:45:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c526020111440003af20,2026-02-01 11:44:01,2026-02-01 11:44:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c5260201114300036e91,2026-02-01 11:43:01,2026-02-01 11:43:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c526020111420003aec0,2026-02-01 11:42:01,2026-02-01 11:42:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c526020111410003ae30,2026-02-01 11:41:01,2026-02-01 11:41:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203c42602011140241b9fe4,,2026-02-01 11:40:24
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d0203c4260201114022f1f1109033085350f0f026020111402219000000272b0000000000392300000131371b000000302b000004300020190000001f1900000026190000301a190000003812122003f02b,2026-02-01 11:40:00,2026-02-01 11:40:24
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c426020111400003a2a0,2026-02-01 11:40:01,2026-02-01 11:40:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c4260201113900037b71,2026-02-01 11:39:01,2026-02-01 11:39:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c426020111380003bb20,2026-02-01 11:38:01,2026-02-01 11:38:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c426020111370003b810,2026-02-01 11:37:01,2026-02-01 11:37:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c4260201113600037841,2026-02-01 11:36:01,2026-02-01 11:36:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203c32602011135221b03b7,,2026-02-01 11:35:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d0203c3260201113522f1f1109033085350f0f026020111352219000000272b0000000000392300000131371b000000302b000004300020190000001f1900000026190000301a1900000038121216032c63,2026-02-01 11:35:00,2026-02-01 11:35:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c3260201113500039ef0,2026-02-01 11:35:01,2026-02-01 11:35:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c3260201113400035ea1,2026-02-01 11:34:01,2026-02-01 11:34:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c3260201113300039f10,2026-02-01 11:33:01,2026-02-01 11:33:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c3260201113200035f41,2026-02-01 11:32:01,2026-02-01 11:32:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c3260201113100035fb1,2026-02-01 11:31:01,2026-02-01 11:31:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203c22602011130231b5e67,,2026-02-01 11:30:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d0203c2260201113021f1f1109033085350f0f026020111302219000000272b0000000000392300000132371b000000302b000004300020190000001f1900000026190000301a1900000038121224030d11,2026-02-01 11:30:00,2026-02-01 11:30:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c2260201113000035321,2026-02-01 11:30:01,2026-02-01 11:30:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c22602011129000394f0,2026-02-01 11:29:01,2026-02-01 11:29:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c22602011128000354a1,2026-02-01 11:28:01,2026-02-01 11:28:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c2260201112700035791,2026-02-01 11:27:01,2026-02-01 11:27:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c22602011126000397c0,2026-02-01 11:26:01,2026-02-01 11:26:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203c12602011125231b8f36,,2026-02-01 11:25:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d0203c1260201112521f1f1109033085350f0f026020111252219000000272b0000000000392300000132371b000000302b000004300020190000001f1900000026190000301a190000003812119803ddff,2026-02-01 11:25:00,2026-02-01 11:25:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c1260201112500038270,2026-02-01 11:25:01,2026-02-01 11:25:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c1260201112400034221,2026-02-01 11:24:01,2026-02-01 11:24:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c1260201112300038390,2026-02-01 11:23:01,2026-02-01 11:23:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c12602011122000343c1,2026-02-01 11:22:01,2026-02-01 11:22:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c1260201112100034331,2026-02-01 11:21:01,2026-02-01 11:21:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203c02602011120231b42e7,,2026-02-01 11:20:24
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d0203c0260201112022f1f1109033085350f0f026020111202219000000272b0000000000392300000133371b000000302b000004300020190000001f1900000026190000301a190000003812121303bf2f,2026-02-01 11:20:00,2026-02-01 11:20:24
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c0260201112000034fa1,2026-02-01 11:20:01,2026-02-01 11:20:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c0260201111900034271,2026-02-01 11:19:01,2026-02-01 11:19:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c0260201111800038220,2026-02-01 11:18:01,2026-02-01 11:18:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c0260201111700038110,2026-02-01 11:17:01,2026-02-01 11:17:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203c0260201111600034141,2026-02-01 11:16:01,2026-02-01 11:16:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203bf2602011115221bb8b1,,2026-02-01 11:15:22
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d0203bf260201111521f1f1109033085350f0f026020111152219000000272b0000000000392300000131371b000000302b000004300020190000001f1900000026190000301a190000003812120003729b,2026-02-01 11:15:00,2026-02-01 11:15:22
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203bf2602011115000325f6,2026-02-01 11:15:01,2026-02-01 11:15:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203bf26020111140003e5a7,2026-02-01 11:14:01,2026-02-01 11:14:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203bf260201111300032416,2026-02-01 11:13:01,2026-02-01 11:13:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203bf26020111120003e447,2026-02-01 11:12:01,2026-02-01 11:12:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203bf26020111110003e4b7,2026-02-01 11:11:01,2026-02-01 11:11:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203be2602011110241bd563,,2026-02-01 11:10:25
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d0203be260201111022f1f1109033085350f0f026020111102219000000272b0000000000392300000132371b000000302b000004300020190000001f1900000026190000301a19000000381212070303fe,2026-02-01 11:10:00,2026-02-01 11:10:25
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203be26020111100003e827,2026-02-01 11:10:01,2026-02-01 11:10:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203be260201110900032ff6,2026-02-01 11:09:01,2026-02-01 11:09:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203be26020111080003efa7,2026-02-01 11:08:01,2026-02-01 11:08:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203be26020111070003ec97,2026-02-01 11:07:01,2026-02-01 11:07:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203be260201110600032cc6,2026-02-01 11:06:01,2026-02-01 11:06:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203bd2602011105241b0432,,2026-02-01 11:05:25
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d0203bd260201110522f1f1109033085350f0f026020111052219000000272b0000000000392300000133371b000000302b000004300020190000001f1900000026190000301a190000003812119503ba9c,2026-02-01 11:05:00,2026-02-01 11:05:25
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203bd260201110500033976,2026-02-01 11:05:01,2026-02-01 11:05:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203bd26020111040003f927,2026-02-01 11:04:01,2026-02-01 11:04:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203bd260201110300033896,2026-02-01 11:03:01,2026-02-01 11:03:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203bd26020111020003f8c7,2026-02-01 11:02:01,2026-02-01 11:02:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203bd26020111010003f837,2026-02-01 11:01:01,2026-02-01 11:01:01
1090330853,下行,均匀时段水文信息报应答,31,7e7e109033085301a0003180080203bc2602011100371b3aeb,,2026-02-01 11:00:38
1090330853,上行,均匀时段水文信息报,31,7e7e011090330853a00031004e0203bc260201110035f1f1109033085350f0f0260201100504180000053923ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff0000013003e575,2026-02-01 10:05:00,2026-02-01 11:00:38
1090330853,下行,均匀时段水文信息报应答,31,7e7e109033085301a0003180080203bb2602011100351bbcab,,2026-02-01 11:00:35
1090330853,上行,均匀时段水文信息报,31,7e7e011090330853a0003100420203bb260201110034f1f1109033085350f0f0260201100504180000052219ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff00000003ae05,2026-02-01 10:05:00,2026-02-01 11:00:35
1090330853,下行,小时报应答,34,7e7e109033085301a0003480080203ba2602011100331bd565,,2026-02-01 11:00:34
1090330853,上行,遥测站小时报,34,7e7e011090330853a0003400790203ba260201110031f1f1109033085350f0f02602011005f460ffffffffffffffffffffff00f0f02602011005f5c0ffffffffffffffffffffffffffffffffffffffffffff000df0f0260201110020190000001a190000002619000030272b0000000000392300000132371b000000302b00000430003812119003876a,2026-02-01 11:00:00,2026-02-01 11:00:34
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203b92602011100221b5620,,2026-02-01 11:00:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d0203b9260201110021f1f1109033085350f0f026020111002219000000272b0000000000392300000132371b000000302b000004300020190000001f1900000026190000301a1900000038121190037c9f,2026-02-01 11:00:00,2026-02-01 11:00:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b926020111000003cb67,2026-02-01 11:00:01,2026-02-01 11:00:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b92602011059000324b6,2026-02-01 10:59:00,2026-02-01 10:59:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b926020110580003e4e7,2026-02-01 10:58:01,2026-02-01 10:58:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b926020110570003e7d7,2026-02-01 10:57:01,2026-02-01 10:57:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b9260201105600032786,2026-02-01 10:56:01,2026-02-01 10:56:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203b82602011055231be6f1,,2026-02-01 10:55:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d0203b8260201105521f1f1109033085350f0f026020110552219000000272b0000000000392300000133371b000000302b000004300020190000001f1900000026190000301a19000000381212010394c8,2026-02-01 10:55:00,2026-02-01 10:55:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b826020110550003ebb7,2026-02-01 10:55:01,2026-02-01 10:55:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b8260201105400032be6,2026-02-01 10:54:00,2026-02-01 10:54:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b826020110530003ea57,2026-02-01 10:53:00,2026-02-01 10:53:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b8260201105200032a06,2026-02-01 10:52:01,2026-02-01 10:52:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b8260201105100032af6,2026-02-01 10:51:00,2026-02-01 10:51:00
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203b72602011050231ba7a1,,2026-02-01 10:50:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d0203b7260201105021f1f1109033085350f0f026020110502219000000272b0000000000392300000134371b000000302b000004300020190000001f1900000026190000301a1900000038121195033bb6,2026-02-01 10:50:00,2026-02-01 10:50:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b726020110500003aae7,2026-02-01 10:50:01,2026-02-01 10:50:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b7260201104900036d36,2026-02-01 10:49:00,2026-02-01 10:49:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b726020110480003ad67,2026-02-01 10:48:01,2026-02-01 10:48:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b726020110470003ae57,2026-02-01 10:47:01,2026-02-01 10:47:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b7260201104600036e06,2026-02-01 10:46:01,2026-02-01 10:46:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203b62602011045231baf71,,2026-02-01 10:45:24
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d0203b6260201104521f1f1109033085350f0f026020110452219000000272b0000000000392300000134371b000000302b000004300020190000001f1900000026190000301a190000003812119303c958,2026-02-01 10:45:00,2026-02-01 10:45:24
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b626020110450003a237,2026-02-01 10:45:01,2026-02-01 10:45:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b6260201104400036266,2026-02-01 10:44:01,2026-02-01 10:44:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b626020110430003a3d7,2026-02-01 10:43:01,2026-02-01 10:43:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b6260201104200036386,2026-02-01 10:42:01,2026-02-01 10:42:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b6260201104100036376,2026-02-01 10:41:01,2026-02-01 10:41:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203b52602011040221b2b20,,2026-02-01 10:40:22
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d0203b5260201104021f1f1109033085350f0f026020110402219000000272b0000000000392300000133371b000000302b000004300020190000001f1900000026190000301a190000003812118603f9bf,2026-02-01 10:40:00,2026-02-01 10:40:22
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b526020110400003b667,2026-02-01 10:40:01,2026-02-01 10:40:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b5260201103900036fb6,2026-02-01 10:39:01,2026-02-01 10:39:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b526020110380003afe7,2026-02-01 10:38:01,2026-02-01 10:38:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b526020110370003acd7,2026-02-01 10:37:01,2026-02-01 10:37:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b5260201103600036c86,2026-02-01 10:36:01,2026-02-01 10:36:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203b42602011035241b9df3,,2026-02-01 10:35:24
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d0203b4260201103521f1f1109033085350f0f026020110352219000000272b0000000000392300000134371b000000302b000004300020190000001f1900000026190000301a1900000038121182037e96,2026-02-01 10:35:00,2026-02-01 10:35:24
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b426020110350003a0b7,2026-02-01 10:35:01,2026-02-01 10:35:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b42602011034000360e6,2026-02-01 10:34:01,2026-02-01 10:34:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b426020110330003a157,2026-02-01 10:33:01,2026-02-01 10:33:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b4260201103200036106,2026-02-01 10:32:01,2026-02-01 10:32:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b42602011031000361f6,2026-02-01 10:31:01,2026-02-01 10:31:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203b32602011030221bdaa1,,2026-02-01 10:30:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d0203b3260201103021f1f1109033085350f0f026020110302219000000272b0000000000392300000135371b000000302b000004300020190000001f1900000026190000301a1900000038121181039e19,2026-02-01 10:30:00,2026-02-01 10:30:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b32602011030000347e6,2026-02-01 10:30:01,2026-02-01 10:30:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203b3260201102900038037,2026-02-01 10:29:01,2026-02-01 10:29:01
